,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,continent,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
1618,1649,30.0,0.0,"birmingham, uk",english2,english,female,77,uk,False,europe,0.37479523,0.10605648,1963.2533221062488,1754085.9147692488,2013.645169171458,495841.8131140873,3828.499169706773,5653045.683240252,0.0995254852698237,0.0099395952556201,-2.6828736e-06,0.0055609336,[143.5546875],-289.28592,9204.389,105.22546,2826.7378,2.9168718,1142.4183,40.833504,658.3173,12.351483,323.59906,-8.265045,343.44525,-2.1184056,217.04976,-3.8901532,204.49857,-8.690652,101.27654,-7.042347,131.1689,-11.250902,108.4604,-1.5615026,74.60791,-6.6349998,93.1155,1.6047738,57.859024,-6.613108,75.14391,-5.074505,58.71932,-5.7918105,36.276577,-0.60886586,40.813152,-8.743323,67.79823,-2.6885185,59.18976
1619,1650,35.0,0.0,"hucknall, nottinghamshire, england, uk",english206,english,female,680,uk,False,europe,0.44978228,0.10639325,3590.554937197735,1808551.1287437251,2761.8182744378896,153120.25071565493,6983.849467034709,1503010.4270326016,0.1834793372347786,0.0194623383392255,0.00012878161,0.0006806816,[103.359375],-248.06114,4962.919,33.583965,2472.823,16.698153,677.71924,26.811401,502.00006,-3.2788103,228.90579,7.74331,273.82782,-9.801051,212.11533,11.876281,93.3273,-5.644913,158.6494,10.10137,121.55031,-2.9198618,71.152664,3.681835,79.839615,-0.19258547,79.42976,8.675711,46.87667,-2.3750386,42.92951,1.1040419,68.72575,-3.6299715,36.545643,7.2499523,34.45443,-5.148314,60.557476,8.138568,47.202766
1620,1651,20.0,0.0,"lemington spa, warwickshire, uk",english215,english,male,738,uk,False,europe,0.41812873,0.0996875,2355.532200837265,1966343.6309537487,2185.4317298232104,177529.9012883971,4424.170540222434,4203522.403590161,0.1162041143558952,0.0153675853480249,-2.7455105e-06,0.0030445883,[117.45383523],-219.58345,8033.919,81.85811,3674.5647,8.513763,583.56323,42.551044,483.96365,0.4429479,376.51355,17.703234,331.78732,2.1780312,181.68439,1.0340959,137.9346,9.130632,106.45985,-0.02618728,163.27359,-8.43543,162.90112,-0.10262127,85.455826,-4.7886147,97.15822,6.720491,79.893684,-6.5894456,45.896515,4.783905,43.809464,0.58976686,38.79035,5.617978,50.93018,-3.0521026,37.81148,0.70585567,34.991047
1621,1652,66.0,0.0,"harrow, middlesex, uk",english217,english,male,740,uk,False,europe,0.4306787,0.090766646,1942.6369435017184,1242973.9506504252,1616.2808627423342,179380.02797138735,3631.288361245013,3019569.6584456936,0.1380573678523936,0.012169324636945,-8.9646534e-07,0.00048910035,[112.34714674],-288.83887,5657.9873,109.030045,2902.5554,-18.830194,737.299,47.92476,747.39453,-4.7616606,693.817,8.0954895,400.73557,-15.908323,264.75208,-15.216483,274.90857,-9.762097,110.368385,-7.742222,134.64438,-12.330178,207.75726,-5.323208,146.71645,1.8976138,65.927185,-9.851793,88.77812,3.9392781,59.3845,-4.3921227,80.261406,-8.430896,66.10451,-3.579161,43.420612,-0.2212067,38.8104,-4.13822,39.016865
1622,1653,45.0,0.0,"london, uk",english221,english,male,754,uk,False,europe,0.38549915,0.09433171,1820.2115490219908,1837429.3369736744,1561.9694562189563,292575.6274852171,3214.779903680952,4031603.733603032,0.1112987470824688,0.0154382629786223,-7.793604e-06,0.003189485,[123.046875],-231.44827,7622.7905,133.82648,2980.0825,-11.857991,926.63043,34.35593,594.8136,-16.448544,716.27686,14.248029,660.9313,-23.186733,368.3171,-0.759311,234.33905,-10.929882,146.48866,-7.203583,139.53397,-4.8508906,113.061325,-9.306831,109.21174,-3.0782955,78.96323,-11.7848,86.25382,-7.016004,137.19794,-3.9732842,111.93303,1.4869937,80.315125,-13.421342,86.09857,2.137412,95.93679,-2.0118809,58.70275
1623,1654,50.0,0.0,"dundee, scotland, uk",english225,english,male,771,uk,False,europe,0.42447403,0.09593242,2065.885624729783,1226025.5103279557,1722.0519690030817,200546.1839654376,3859.8576750578704,3122643.3844384504,0.1386256590792181,0.0127059269569982,-4.988473e-08,0.00053845294,[129.19921875],-338.96786,10427.546,96.384476,2961.3235,-18.841623,1074.2,33.342697,730.9068,5.057253,797.07745,7.7245145,525.22034,-23.408182,406.9207,-9.133019,164.90294,-24.04546,429.46112,-2.3559215,141.94998,0.86801916,162.59293,-7.050622,153.01582,3.214924,102.82584,-8.637521,86.417694,1.0510164,119.56124,-9.846756,107.42593,-5.9436073,91.046936,-2.7043438,48.960526,-0.43639806,42.866055,-3.2859008,37.90501
1624,1655,38.0,0.0,"walton-on-thames, surrey, uk",english226,english,male,772,uk,False,europe,0.38444573,0.100901864,1895.0331821075872,1124486.5393725312,1621.1289300049916,178670.06519590665,3535.6897312790247,2618744.352736464,0.1252322989228586,0.0103257196188422,-9.251309e-08,0.0013382554,[129.19921875],-302.58844,8093.3076,104.36863,2898.6438,-15.666164,940.5793,39.288757,951.0321,-6.0616183,641.8086,6.7730765,431.32166,-22.571445,331.87598,-11.111296,202.8176,-9.148344,167.99254,-10.73198,192.09697,-3.156133,112.389336,-4.066562,78.31021,1.3256775,76.92196,-7.6615086,104.82342,-2.5466537,80.040565,-8.042921,94.73207,-11.275877,144.71785,-0.5981474,60.719193,0.6369234,54.647453,-11.502871,77.11232
1625,1656,42.0,0.0,"camberley, surrey, uk",english227,english,female,773,uk,False,europe,0.37576655,0.10205367,2101.257763619088,1530781.5386730423,1645.5563455302986,173345.00184474117,3746.1054942054207,2915701.166088192,0.1410369149881516,0.0149189026685641,1.9603293e-07,0.0012849459,[117.45383523],-318.66257,7527.85,97.324814,2893.5603,-22.868378,1031.8958,33.73959,829.2257,-5.7839537,645.2014,2.939081,663.9265,-25.455841,457.43192,-1.0226234,173.9225,-8.38074,215.33461,-4.9449754,132.97908,-6.503573,100.2576,-2.943065,64.43564,-1.0437382,86.230484,-7.9476843,65.375114,2.4568608,65.43962,-13.242956,110.9336,-6.8245397,76.94834,-5.1384044,51.080925,-0.27837324,36.89354,-8.409195,70.94165
1626,1657,59.0,0.0,"glasgow, scotland, uk",english228,english,female,774,uk,False,europe,0.36993328,0.10560228,1675.1547351793924,1163816.485839625,1520.35969296948,295030.9785240023,3169.223389950098,3250898.5543233594,0.105968961332897,0.0083569147440944,3.1684567e-07,0.0020892846,[107.66601562],-270.86353,3542.6453,136.66096,2079.3042,-18.535852,636.10114,39.742973,604.8771,-5.398839,418.99445,1.537127,603.1177,-23.701912,356.5372,-0.6297622,185.10265,-3.4204378,108.57185,-2.9126196,100.50791,-0.37151343,72.99555,-2.3253286,60.981865,-5.748596,70.7128,-9.961078,62.495506,5.9179654,95.127594,-10.987108,73.39337,2.2837725,64.083755,-1.9031633,51.464005,-7.7773786,67.290016,2.7722752,52.227688
1627,1658,37.0,0.0,"glasgow, scotland, uk",english24,english,male,82,uk,False,europe,0.41055736,0.095978506,2514.0414147348943,3330163.621547765,2091.035838679838,432920.81860539946,4458.233903297851,7975405.646075527,0.1557430004107338,0.0217595825472821,-6.5628214e-08,0.001295808,[103.359375],-333.31543,13457.277,78.92326,6557.9478,14.855608,809.3902,25.896173,680.01733,10.554994,644.80725,15.968189,352.63254,0.7080402,133.7988,1.2408788,135.58945,-18.059435,187.60185,-1.5347254,143.25806,-10.450321,142.51857,-4.2665753,101.82203,-8.7196045,86.30625,-3.0622976,72.98879,-0.8279389,56.640213,-4.9148154,57.018223,-10.572601,60.89859,0.07594535,47.668987,-5.421576,42.474022,-3.6993177,44.06344
1628,1659,19.0,0.0,"chester, england, uk",english250,english,male,852,uk,False,europe,0.42714733,0.106364615,3514.095162282405,2257721.6790411063,2940.6971102771004,165542.0305536563,7108.258856411638,3301428.3918138496,0.1761823983028017,0.021965125935079,-0.0006060543,0.0005459516,[117.45383523],-303.07687,14940.522,56.647636,2730.7898,24.119604,729.105,14.58601,539.5468,7.4246807,441.11993,1.4375684,390.6367,-1.5265764,239.71217,16.398853,169.29224,-15.260315,372.00235,9.296756,108.50709,-15.877211,254.94035,9.535948,129.67432,-1.3107826,138.82495,4.2948747,139.38148,-5.297836,125.22946,13.679892,108.71457,-10.763948,135.7643,8.355896,81.769775,-1.0409234,53.422382,1.4772795,42.664783
1629,1660,66.0,0.0,"leeds, uk",english267,english,male,900,uk,False,europe,0.3715855,0.098778576,1591.0932741868182,860353.1810285152,1408.2505599837002,195650.58276205484,2930.388077445652,2415272.746486905,0.10180596308395,0.0076072646660497,-6.9113355e-07,0.0033581038,[135.99917763],-278.62628,8247.25,125.265335,2421.7834,-25.855076,695.9392,28.70231,951.5932,-6.1368904,576.9621,-13.003141,339.79492,-23.356201,225.90573,-12.008844,127.4593,-20.430729,146.42534,-13.854514,111.175995,-2.7117403,104.66593,-13.409953,105.61839,-2.9328666,61.241856,-7.9479847,55.30877,-5.2940354,60.997643,-5.6314716,53.53276,-8.585037,54.833458,-8.514146,40.154263,-4.4698,37.338413,-3.6488497,28.608635
1630,1661,67.0,0.0,"leeds, uk",english268,english,female,901,uk,False,europe,0.3838304,0.10064435,1914.6091477844852,1253704.6508890176,1743.7256950512478,199654.8572149973,3644.635412612858,3215842.0627819123,0.122427250350249,0.0102621294338358,-2.1050299e-07,0.0021473104,[135.99917763],-286.25964,3678.48,111.08128,1794.9617,-3.6471167,532.5548,48.622936,853.1972,-21.817083,317.0233,-9.331374,366.74268,-35.789757,311.59943,2.037176,168.84332,-15.602698,184.06541,-4.427649,144.36526,0.538825,75.85644,-17.71231,129.21071,0.14069867,72.22162,-4.8850327,58.004242,1.8104213,52.67525,-9.164924,54.017937,0.15335265,58.9355,-3.5301518,46.846943,-3.3632345,41.298466,-3.116631,41.11243
1631,1662,24.0,0.0,"london, uk",english306,english,female,1093,uk,False,europe,0.33351094,0.10736407,1962.1920709082729,1123396.4841940023,1675.8265261673369,248396.87023565287,3710.313796124142,3000285.27989034,0.1230122371996567,0.0095344707136106,8.846513e-08,0.002156935,[117.45383523],-345.87723,7151.4272,92.14313,1984.826,-24.446886,1049.2833,31.76606,984.0476,-6.4277887,398.56363,0.5407637,487.1619,-25.48492,341.18665,-19.739332,287.15555,-8.39893,140.81897,-16.033081,197.00761,-18.991993,112.43353,-11.774414,89.813385,-9.371574,128.43561,-9.739512,69.51676,-2.1331084,68.1914,-9.309768,66.50747,-7.656453,70.388504,-7.424455,54.432022,-10.054587,65.817444,-9.873653,53.493153
1632,1663,34.0,0.0,"cardiff, wales, uk",english308,english,male,1101,uk,False,europe,0.4061398,0.09725144,2194.430518413114,1630432.7025250983,2105.9449461881777,301998.2217881928,4264.211494231892,5774660.7629822185,0.1422252239096573,0.0115942937617145,-5.5380207e-07,0.0010772505,[117.45383523],-282.34207,3735.7573,101.50233,2890.0498,11.5666685,429.43683,34.24798,386.70184,-9.501162,495.36334,15.153409,210.98697,-17.675417,177.90031,0.23220086,209.45728,-14.365624,258.2453,1.67502,263.64825,-1.946468,232.52853,3.4379427,106.476814,-3.9999654,125.41788,0.34854615,112.232285,-2.5726914,106.85984,7.278243,70.21253,-9.486123,90.36233,1.0684183,71.11505,-5.2295356,69.2248,-1.1904634,81.66313
1633,1664,37.0,0.0,"oxford, uk",english310,english,female,1108,uk,False,europe,0.34365705,0.10443018,1656.5111491402915,1051856.88815094,1575.5353018346618,256625.6770554452,3202.0746496339507,3121408.9504054035,0.0930976109788907,0.0076550125969872,1.102982e-06,0.0037908368,[123.046875],-288.74588,5210.532,119.99455,1713.4127,-9.592844,1084.2188,45.76974,921.3423,2.3816645,460.42343,6.5546265,590.18396,-8.933872,362.96112,-7.661019,278.17563,-1.2550796,209.84862,2.096507,169.08344,-10.43983,119.184525,1.0105392,77.4323,4.769028,92.59241,-4.901344,101.4025,5.7203083,64.2354,-11.379853,104.23158,-2.4569314,47.82078,-6.015823,51.183624,-3.8035767,47.29052,2.4119692,48.264572
1634,1665,29.0,0.0,"grimsby, lincolnshire, uk",english319,english,male,1138,uk,False,europe,0.4168831,0.09571269,2243.31683317897,2270753.4316683444,2257.7788230717056,352192.10597866133,4255.784557711693,7579309.176079131,0.111635269657258,0.0107985840822659,8.151052e-08,0.0021075176,[129.19921875],-314.69592,12535.037,91.04907,5432.798,28.24374,731.0364,24.933693,1184.2147,5.2798977,470.38443,17.189232,196.35158,2.1785457,365.4547,-12.604956,263.66553,9.217847,124.07486,-3.3692973,194.02362,1.0625385,165.0388,-9.474172,132.53456,-11.151278,87.69277,-2.922993,76.332375,0.838285,78.95003,13.93743,78.87211,-11.013612,124.236946,-6.2304583,65.10684,2.079012,39.324677,-2.100709,42.963062
1635,1666,18.0,0.0,"derby, england, uk",english334,english,female,1215,uk,False,europe,0.42632705,0.11536969,2639.865072699464,1334046.2215743752,2036.7103874090085,147044.64682327784,4894.841314692184,2646916.75278472,0.1836417243442964,0.015513574234617,3.897942e-05,0.00092572713,[103.359375],-289.90344,3141.3567,85.21242,1815.43,-19.89117,444.50717,32.910294,602.5988,-32.804523,251.24495,35.270294,180.78888,-16.957312,178.54216,7.4304714,189.1212,-9.401541,97.84925,6.01521,90.16722,1.1433439,56.07155,-3.0671275,72.59825,-1.0486326,70.22286,-1.4490805,31.369835,4.232105,28.480543,-9.892817,74.93226,6.9828577,34.29849,-5.291778,34.01162,-1.9895192,39.036415,-1.8423433,36.34836
1636,1667,18.0,0.0,"polesworth, staffordshire, uk",english350,english,female,1241,uk,False,europe,0.36037236,0.111238375,1573.5403556116592,515910.30915784097,2082.5208476781213,338779.66961632774,3348.9375029122143,3848626.368513344,0.0615845939985089,0.0014763319749926,-2.7385179e-06,0.010234554,[123.046875],-251.90785,1498.3927,123.63319,852.52484,9.003097,314.25055,21.138456,322.7756,13.195749,123.161316,2.4159358,135.67743,-7.7161617,92.25465,-1.1903387,109.12337,-2.5598125,112.52182,6.821464,101.96925,-1.6483719,48.838455,-0.19711551,47.82781,-10.282184,53.245968,0.32737124,39.02692,-3.6451826,32.429943,-1.5890412,44.159416,-11.6224985,44.330135,-0.0013612175,25.561539,-2.736635,24.340517,-1.3388221,33.075897
1637,1668,20.0,0.0,"castle donington, uk",english363,english,male,1287,uk,False,europe,0.40225136,0.09953201,2511.9818549536662,2339588.287185311,2407.103373606913,410616.12478684384,4879.612071478545,7227371.376445603,0.1177210695962153,0.0148723895439724,-7.923668e-07,0.0018695042,[129.19921875],-295.14575,8507.865,90.63709,2952.5952,12.03714,808.05133,22.073908,511.6616,10.414587,416.8292,12.463667,233.74886,-7.888957,179.47061,4.146108,123.71217,-4.0417166,116.91122,7.7163095,123.70124,-7.56046,161.28941,0.7515459,60.171005,-6.5080104,60.706642,0.8756737,79.91398,-8.593882,62.488056,0.81437355,43.215443,-5.0456057,37.39632,-5.717652,60.429,-8.9764185,48.060986,-0.8799263,54.065086
1638,1669,52.0,0.0,"oxford, uk",english365,english,male,1292,uk,False,europe,0.43805435,0.0988727,1739.9777992555246,1050260.2385973108,1481.518947233966,176433.79304206246,3180.187666391988,2434010.00453198,0.1226041534609533,0.0089987512572593,1.9399176e-05,0.0024711955,[107.66601562],-253.03049,7003.8325,128.8563,3088.4082,-27.43238,814.1155,38.612617,925.3352,-5.434438,902.76355,15.576756,324.49207,-15.663639,261.5093,0.47454846,134.85187,-3.710828,124.93443,-15.181029,193.72516,-3.367633,143.44933,-4.109325,102.96078,0.2575957,74.21526,-7.231859,76.74817,1.03109,69.40191,0.29341704,58.083736,4.665048,75.29632,-7.3595285,56.95337,-0.8809946,36.555965,1.4117917,38.43816
1639,1670,25.0,0.0,"bournesmouth, uk",english366,english,female,1293,uk,False,europe,0.33363473,0.11002571,2619.203533993112,2280116.159215061,1806.1425550647064,177793.55431071768,4547.987093538852,2998620.406143608,0.1877973676801801,0.0228363222495736,3.5293294e-07,0.0011045663,[135.99917763],-320.50314,6235.178,85.35623,2832.2852,1.0062544,1040.7772,33.2491,1238.1996,-22.476133,607.93054,30.898495,707.0773,-16.545427,500.85742,-1.9558116,315.7498,-11.132665,276.20947,-6.049333,180.4195,8.0377,90.603745,-10.803969,146.09108,1.7247434,122.438,4.364147,111.2205,-0.16139993,79.19345,-8.445094,76.74647,10.908388,110.30397,-3.5174873,71.263596,-3.7859979,52.542984,1.4746034,53.01455
1640,1671,25.0,0.0,"birkenhead, uk",english367,english,female,1294,uk,False,europe,0.36745298,0.099417135,3506.6294233892013,3600952.633707354,2449.5561691384846,256334.21977275945,6056.619446853111,5400714.826097453,0.2430998703529094,0.0318088300169559,-5.8476776e-06,0.0047884635,[129.19921875],-247.37212,13404.133,40.40844,5356.8315,24.729227,1771.6719,26.031185,1120.1783,-13.959408,510.36902,-34.11163,722.1316,-26.778013,546.6594,6.5613055,278.42825,-21.504967,248.29352,1.2025256,163.03862,-23.932255,187.70111,-1.6653359,185.60304,-11.033819,140.3133,-3.3553414,106.57009,-11.134362,104.79739,-3.8035512,78.6243,-9.619253,83.48834,-3.1143432,71.19557,-12.218376,126.64679,-3.228374,102.405495
1641,1672,43.0,0.0,"strattford-on-avon, uk",english368,english,male,1295,uk,False,europe,0.46320423,0.093775846,3113.8052175713897,1747890.7554912302,2071.176084275379,210698.9094039405,5264.998607511067,3267861.391615773,0.2215358879892824,0.0159723140848001,-1.4324254e-06,0.00041616667,[129.19921875],-261.45554,11992.119,51.98687,4307.8203,-28.473537,1156.2833,43.81743,899.9957,-9.15174,547.23,6.4437876,378.8894,-12.653311,193.81174,-4.175764,135.49696,-14.248636,112.087204,-1.3604889,102.15437,-12.116589,155.73198,5.9922357,65.70764,-12.619931,84.66203,-1.8825483,97.31114,-6.242305,60.454716,0.30917743,46.788357,-12.111767,52.12887,4.6310997,46.96012,-7.642962,45.187305,0.047540188,38.254444
1642,1673,36.0,0.0,"milford haven, wales, uk",english374,english,male,1310,uk,False,europe,0.4006362,0.1153102,2198.740375680381,2230846.199775108,1845.5849557891825,541369.3841100499,4008.685267207509,6394523.685115656,0.1165360793800931,0.0149750890250516,0.00019835273,0.0017482742,[112.34714674],-312.76855,18333.494,79.68912,6619.2783,-11.456818,972.49066,35.779163,1262.571,1.3997235,630.3456,5.0900803,296.86536,-11.282781,317.86197,-1.3050789,209.22084,-11.923345,228.14137,-2.463039,248.08931,-10.412612,204.19312,1.1591854,102.59799,-2.7322483,104.00009,-9.014582,176.48178,3.8804114,96.14418,1.6150491,73.13751,-3.8380775,74.46841,1.3310348,92.97026,-5.346392,94.245125,-1.5224557,66.84015
1643,1674,27.0,0.0,"littlehampton, uk",english38,english,male,97,uk,False,europe,0.44784814,0.110155635,2604.717768892536,3225957.109295911,2056.7902232872657,464846.32964536286,4643.628933005137,7156027.215946837,0.1355109466731898,0.0226652022179541,-1.4999772e-05,0.0014158175,[143.5546875],-355.23587,20879.268,46.41862,7597.4736,7.819988,1152.789,43.043053,1283.9727,4.3688774,506.31595,12.949394,289.89645,-12.920731,327.64822,9.174214,238.78798,7.726905,219.44043,2.6766748,239.38818,-4.788184,194.38985,1.6708108,132.69685,-11.801889,197.16748,0.5912933,136.5204,2.8702505,101.115135,4.138387,82.63805,-5.987926,106.22615,0.90186304,87.00892,-5.623576,115.27214,1.1311053,59.36589
1644,1675,53.0,0.0,"dudley, uk",english40,english,male,100,uk,False,europe,0.39516383,0.08711509,2404.760856620596,881080.4845917203,2102.8821122335403,219286.1629105482,4453.288157393293,2646649.9672994097,0.1423699328139114,0.0079432022172636,7.81947e-06,0.00025211822,[107.66601562],-292.94736,7449.1724,84.71392,2989.1133,-24.449791,766.6805,38.19375,679.3288,8.179224,390.18558,1.3053217,330.81067,0.82722855,156.00122,-9.542699,190.7257,-12.63276,136.30795,1.2202878,210.19727,-4.9720078,93.97822,-1.8906859,65.80962,-6.1901865,69.33972,4.0949726,61.698635,2.8790174,53.05609,-0.8154051,41.12653,-6.489573,36.371952,6.854158,45.70599,1.0937486,28.90295,1.8842089,27.767752
1645,1676,59.0,0.0,"shanklin, isle of wight, uk",english400,english,female,1348,uk,False,europe,0.46779057,0.10518693,2768.0875696909147,1783743.4345147123,2337.852031432189,326832.21005160466,5261.301113696809,4532485.371529652,0.145578556389311,0.0149481101557021,-3.7663864e-05,0.00068006245,[107.66601562],-259.88538,9035.926,72.50059,3251.4082,-9.816831,906.9683,32.71041,664.4578,-0.8837902,343.5026,6.842976,239.34995,-7.1050453,226.54501,6.299956,178.06712,-5.424291,114.088776,6.7492037,157.95593,-4.624517,93.425835,-0.040592026,108.24451,-3.6794486,56.70536,3.7740529,63.403538,-2.7232876,58.238693,4.167085,44.655716,-4.6603403,44.290882,6.9826536,36.178513,-4.9900465,37.344643,3.7892475,41.842255
1646,1677,20.0,0.0,"manchester, england, uk",english413,english,female,1373,uk,False,europe,0.34838632,0.11277735,2594.4303999369013,2731052.764244412,2424.094194811056,470165.17738375394,4889.0595192133,7757417.333609268,0.1348630919937015,0.0191428612553437,-2.656751e-05,0.0021765986,[112.34714674],-295.75687,6917.93,84.45878,2738.7788,18.316082,1237.9108,10.568087,848.22833,3.5460024,312.93048,1.7326417,411.7568,-12.978674,283.71155,12.673289,133.40738,-0.944874,119.085014,-2.755621,132.20476,-1.372473,104.9385,-2.0608199,83.40852,-10.91903,127.63766,7.218376,53.063984,-7.7107434,73.50573,0.24620996,56.166954,2.1823046,41.55771,-0.4940813,33.89222,-1.6712122,38.75286,6.2940593,51.334793
1647,1678,20.0,0.0,"cardiff, wales, uk",english417,english,female,1380,uk,False,europe,0.38775253,0.09904278,3199.3628615351367,2145352.5199840027,2423.055511771062,173478.3389009829,5753.060701577971,3919850.7153601074,0.2114655313187568,0.0235943232893543,4.0572293e-05,0.0013296878,[107.66601562],-227.84048,6032.406,53.579086,2769.0286,-9.038934,766.7973,23.482359,693.8233,-7.7368374,507.9399,4.3595157,291.4875,-8.275834,201.97758,1.069473,157.29948,-8.447733,160.01183,-1.0521326,133.19061,-17.880823,126.989006,-6.8328576,79.80915,-10.3797655,79.38853,10.094563,75.99146,-5.9020977,59.14884,3.0935078,49.127502,-5.578868,47.297527,5.519063,56.23962,-7.29546,62.495625,-1.3249547,53.819134
1648,1679,22.0,0.0,"glasgow, scotland, uk",english440,english,female,1502,uk,False,europe,0.38549504,0.099572614,1740.118844877784,548106.6197104618,1524.1053692273251,269636.46571520495,3173.7895751953124,2025570.222647047,0.10839501953125,0.00381581853652,-3.2968335e-05,0.002353156,[123.046875],-269.9756,6920.191,130.66794,2040.1838,-49.499542,958.2867,20.212679,782.4047,-5.530311,281.9604,-9.243738,333.66293,2.3595133,170.2169,-7.6682796,214.30444,-4.385866,166.04262,6.3257694,102.222885,-4.287547,72.05659,-6.131387,93.56165,3.2778215,60.78906,5.4142795,59.795963,-2.9051328,79.67706,4.601167,48.13253,-4.0753536,40.43881,-8.622139,50.425545,2.4063478,37.97506,-0.2682326,51.11442
1649,1680,20.0,0.0,"isle of arran, scotland, uk",english448,english,male,1536,uk,False,europe,0.40448853,0.09166951,2727.0405485915567,2138656.7804209143,2140.593210300764,227973.0827707514,4911.9044110321465,4362616.177586351,0.1769425395191285,0.0182809518875267,-1.0863421e-06,0.0002896568,[135.99917763],-312.4461,7742.0938,76.79687,3879.202,-14.173416,784.52,29.80337,889.3516,-12.37109,451.91632,-2.3251624,247.48062,-19.813227,208.8467,-4.859779,154.52992,-16.211645,117.87118,-4.0500965,122.998055,-12.78968,104.91098,-4.0030546,84.45042,-9.137684,72.83728,-7.1037216,73.0497,-7.870327,61.113026,-5.543283,59.338005,-9.976984,42.145935,-3.102181,50.813377,-11.523309,41.746677,-2.790964,50.16179
1650,1681,26.0,0.0,"windsor, uk",english450,english,male,1544,uk,False,europe,0.47770244,0.085314035,3032.775743485004,923821.9561917824,2192.57614656327,286562.21889884165,5215.874796952351,1750143.1360314304,0.1617786974009901,0.0121205733025989,1.3152828e-06,7.599427e-05,[123.046875],-324.57083,6409.822,33.971714,2876.2283,-22.36546,1366.3812,61.746372,887.22473,4.8218846,473.94785,15.717622,389.90543,12.485572,172.17262,18.082014,144.95734,2.3426878,140.42404,14.913553,68.64485,-6.911391,121.12825,12.486825,73.31902,3.4428842,67.99772,14.861963,78.09033,2.5827284,57.784687,17.615017,81.89389,-1.3037369,67.434105,10.976533,43.787468,1.3564739,39.847046,10.848861,44.193974
1651,1682,37.0,0.0,"lancashire, leyland, uk",english456,english,female,1554,uk,False,europe,0.36244255,0.101675,2369.419085865446,2497267.2300734785,2127.6878179578034,335972.7060850884,4210.383637992058,6870919.910871441,0.1474166954419889,0.0160149902454833,-9.707314e-07,0.0016131615,[112.34714674],-304.87833,7116.284,93.60086,4000.7725,14.281717,655.85815,1.7276542,560.04456,-16.941137,349.66534,-2.785079,366.65463,-32.93106,342.99405,-14.819579,101.45956,-9.667658,99.053,-12.406848,129.79846,-23.05672,88.96428,-8.195227,60.61295,-5.911695,71.72542,-1.3782932,52.562836,-8.65478,49.93022,-5.3802853,42.35467,-9.024729,41.777496,-7.4376616,35.225838,-15.202607,56.908195,-6.624725,45.271793
1652,1683,19.0,0.0,"rutland, england, uk",english460,english,female,1561,uk,False,europe,0.32210037,0.10461395,2673.224574945486,3365278.78054188,2005.4394197519655,456605.6517251759,4655.165533021439,6511682.192667602,0.1857512718023256,0.0293018217148685,4.047034e-06,0.0027619228,[123.046875],-285.09872,6956.908,83.83076,4512.047,1.0325408,2086.6772,31.932848,1122.3596,0.24149595,474.94513,3.0312233,424.25418,-21.356926,385.3449,-3.0123746,188.1535,-3.7761617,205.19678,0.06702441,143.10147,-16.043634,128.42502,10.105863,92.75757,3.3484442,96.34061,0.4113964,74.1486,-1.324785,70.08145,-4.0047526,85.83678,-10.11459,66.818535,1.0159222,53.782135,-4.7505956,50.9104,-2.871229,61.56057
1653,1684,20.0,0.0,"aylesbury, buckinghamshire, uk",english465,english,male,1635,uk,False,europe,0.37179726,0.09113063,1914.9959035794884,659656.2025001197,1915.9197488356072,242243.3925860796,3674.5990744899,2396471.535359751,0.0874494771895336,0.0034543331194062,-3.1671019e-07,0.0008377986,[117.45383523],-262.15082,5181.928,110.68301,2386.0505,-24.37416,690.5362,36.750614,710.99365,4.7462835,348.48663,-8.114093,240.58174,-12.910252,99.84121,-24.163845,193.93132,-26.389463,106.309296,1.0309949,112.18686,-18.343521,131.30658,-8.782652,69.92443,-8.979359,73.80597,-5.593785,69.61331,-12.634228,52.7362,-10.619619,50.060753,-14.948763,33.066807,-2.9414296,56.55267,-13.449904,30.035202,-5.444892,36.395912
